response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
5/28/2020 16:33,Animal Bite ,Yes,ABITE   ,,Chemical Irritant,Crowd Control Mace,,,,,5,Kenwood
5/28/2020 16:59,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Punch,Black,Male,25.0,Commission of a Crime                                                          ,4,Near - North
5/28/2020 16:59,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Punch,Black,Male,25.0,Commission of a Crime                                                          ,4,Near - North
5/28/2020 16:59,Burglary Biz - In Progress ,Yes,BURGB   ,,Chemical Irritant,Crowd Control Mace,Pacific Islander,Male,24.0,Fled on Foot                                                                   ,4,Near - North
5/28/2020 21:09,Damage Property-In Progress,No,BURGB   ,,Chemical Irritant,Crowd Control Mace,Black,Male,32.0,Other                                                                          ,1,Downtown West
5/28/2020 22:20,Audible Business Alarm ,No,BURGB   ,,Chemical Irritant,Personal Mace,,,,Commission of a Crime                                                          ,4,Near - North
5/28/2020 22:29,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Body Weight Pin,Black,Female,19.0,Fled on Foot                                                                   ,1,Loring Park
5/28/2020 23:14,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Takedown,,,,,4,Near - North
5/28/2020 23:14,Burglary Biz - In Progress ,Yes,BURGB   ,,Chemical Irritant,Crowd Control Mace,Black,Male,,Commission of a Crime                                                          ,4,Near - North
5/28/2020 23:14,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Push Away,Black,Female,29.0,Verbal Non-Compliance                                                          ,4,Near - North
5/28/2020 23:14,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Takedown,Black,Male,,Fled on Foot                                                                   ,4,Near - North
5/28/2020 23:14,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Body Weight Pin,,,,,4,Near - North
5/28/2020 23:20,Audible Business Alarm ,No,BURGB   ,,Chemical Irritant,Crowd Control Mace,Black,Female,,Commission of a Crime                                                          ,4,Hawthorne
5/28/2020 23:20,Audible Business Alarm ,No,BURGB   ,,Chemical Irritant,Crowd Control Mace,Black,Female,,Commission of a Crime                                                          ,4,Hawthorne
5/29/2020 0:12,Damage Property-In Progress,Yes,BURGD   ,,Chemical Irritant,Crowd Control Mace,Black,Male,,Fled on Foot                                                                   ,4,Cleveland
5/29/2020 15:03,Theft ,Yes,BURGB   ,,Chemical Irritant,Personal Mace,Black,Female,,,4,Near - North
5/29/2020 15:57,Miscellaneous ,No,FORCE   ,,Chemical Irritant,Crowd Control Mace,Black,Male,,Assaulted Officer                                                              ,1,Downtown West
5/29/2020 18:52,Assist Other Agency ,No,ASLT4   ,,Less Lethal,Bean Bag Round,,,,Assaulted Officer                                                              ,3,Longfellow
5/29/2020 20:56,Police Event ,Yes,ASLT4   ,,Less Lethal,Bean Bag Round,,,,Assaulted Officer                                                              ,5,Lyndale
5/30/2020 14:15,Police Event ,No,ASLT4   ,,Less Lethal,Bean Bag Round,,,,Assaulted Officer                                                              ,5,Lyndale
5/30/2020 14:15,Police Event ,No,ASLT4   ,,Less Lethal,Bean Bag Round,White,,,Assaulted Officer                                                              ,5,Lyndale
5/30/2020 15:54,Disturbance ,No,BURGB   ,,Chemical Irritant,Personal Mace,White,Male,33.0,Verbal Non-Compliance                                                          ,5,Lowry Hill East
5/30/2020 20:23,Person with a Gun ,Yes,ASLT5   ,,Bodily Force,Kicks,White,Male,32.0,Fled on Foot                                                                   ,3,Regina
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Knee,Black,Male,26.0,Assaulted Officer                                                              ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Punch,Black,Male,26.0,Assaulted Officer                                                              ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Takedown,Black,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,26.0,Assaulted Officer                                                              ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Kicks,Black,Male,26.0,Assaulted Officer                                                              ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Kicks,Black,Male,27.0,,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Kicks,Black,Male,26.0,Assaulted Officer                                                              ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Punch,Black,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Punch,Black,Male,27.0,,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Takedown,Black,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Taser,Touch,Black,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Knee,Black,Male,27.0,,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Less Lethal,Bean Bag Round,Black,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park
5/30/2020 22:59,Shooting ,No,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,26.0,Commission of a Crime                                                          ,3,Powderhorn Park
5/30/2020 23:28,Suspicious Person ,No,FORCE   ,,Chemical Irritant,Crowd Control Mace,Black,Male,,,1,Downtown West
5/31/2020 8:18,Suspicious Vehicle ,Yes,R&C     ,,Taser,Firing Darts,Black,Male,,Fled on Foot                                                                   ,3,Northrop
5/31/2020 8:18,Suspicious Vehicle ,Yes,R&C     ,,Bodily Force,Takedown,Black,Male,,Fled on Foot                                                                   ,3,Northrop
5/31/2020 13:15,Person with a Weapon ,Yes,CIC     ,,Taser,Firing Darts,White,Male,38.0,Fled on Foot                                                                   ,1,Downtown West
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Bodily Force,Push Away,,Male,,Assaulted Officer                                                              ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Less Lethal,Bean Bag Round,,,,Assaulted Officer                                                              ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Less Lethal,Bean Bag Round,,,,Assaulted Officer                                                              ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Chemical Irritant,Crowd Control Mace,,Male,,Other                                                                          ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Chemical Irritant,Crowd Control Mace,,,,Assaulted Officer                                                              ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Baton,Strikes,,Male,,Assaulted Officer                                                              ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Chemical Irritant,Crowd Control Mace,,Male,,Other                                                                          ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Chemical Irritant,Crowd Control Mace,,,,,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Chemical Irritant,Crowd Control Mace,,,,Other                                                                          ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Chemical Irritant,Crowd Control Mace,,,,Assaulted Officer                                                              ,1,Elliot Park
5/31/2020 15:16,Miscellaneous ,No,ASLT3   ,,Chemical Irritant,Crowd Control Mace,,,,Assaulted Officer                                                              ,1,Elliot Park
5/31/2020 17:46,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Push Away,Black,Male,17.0,Commission of a Crime                                                          ,5,Lowry Hill East
5/31/2020 17:46,Burglary Biz - In Progress ,Yes,BURGB   ,,Chemical Irritant,Personal Mace,Black,Male,17.0,Commission of a Crime                                                          ,5,Lowry Hill East
5/31/2020 17:46,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Takedown,Black,Male,17.0,Commission of a Crime                                                          ,5,Lowry Hill East
5/31/2020 17:46,Burglary Biz - In Progress ,Yes,BURGB   ,,Bodily Force,Kicks,Black,Male,17.0,Commission of a Crime                                                          ,5,Lowry Hill East
6/1/2020 23:20,Suspicious Vehicle ,No,WEAP    ,,Bodily Force,Body Weight Pin,Native American,Female,30.0,Fled in a Vehicle                                                              ,3,Seward
6/1/2020 23:20,Suspicious Vehicle ,No,WEAP    ,,Bodily Force,Push Away,Native American,Female,30.0,Fled in a Vehicle                                                              ,3,Seward
6/1/2020 23:20,Suspicious Vehicle ,No,WEAP    ,,Bodily Force,Body Weight Pin,Native American,Female,30.0,Fled in a Vehicle                                                              ,3,Seward
6/1/2020 23:20,Suspicious Vehicle ,No,WEAP    ,,Bodily Force,Takedown,Native American,Female,30.0,Fled in a Vehicle                                                              ,3,Seward
6/1/2020 23:20,Suspicious Vehicle ,No,WEAP    ,,Less Lethal,Bean Bag Round,Native American,Female,30.0,Assaulted Officer                                                              ,3,Seward
6/3/2020 23:09,Suspicious Person ,No,FLEEFT  ,,Less Lethal,Bean Bag Round,Black,Male,26.0,Fled on Foot                                                                   ,1,Downtown West
6/3/2020 23:09,Suspicious Person ,No,FLEEFT  ,,Bodily Force,Body Weight Pin,Black,Male,26.0,Tensed                                                                         ,1,Downtown West
6/3/2020 23:09,Suspicious Person ,No,FLEEFT  ,,Bodily Force,Punch,Black,Male,26.0,Tensed                                                                         ,1,Downtown West
6/3/2020 23:09,Suspicious Person ,No,FLEEFT  ,,Bodily Force,Push Away,Black,Male,26.0,Fled on Foot                                                                   ,1,Downtown West
6/4/2020 20:45,Burglary Dwlng In Progress ,Yes,CIC     ,,Bodily Force,Takedown,White,Male,22.0,Other                                                                          ,2,Como
6/5/2020 0:34,Suspicious Vehicle ,No,R&C     ,,Bodily Force,Takedown,Black,Male,20.0,Fled on Foot                                                                   ,3,Midtown Phillips
6/5/2020 0:34,Suspicious Vehicle ,No,R&C     ,,Bodily Force,Punch,Black,Male,20.0,Fled on Foot                                                                   ,3,Midtown Phillips
6/6/2020 11:59,Unknown Wireless/Cell Phone,Yes,FORCE   ,,Chemical Irritant,Personal Mace,,Male,,Commission of a Crime                                                          ,2,Audubon Park
6/6/2020 11:59,Unknown Wireless/Cell Phone,Yes,FORCE   ,,Bodily Force,Push Away,,Male,,Commission of a Crime                                                          ,2,Audubon Park
